numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81408;20240303150000;101280;80;8;20;2.200000;303.650000;298.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;-110;mq;297.450000;mq;304.550000;mq;mq;mq;4.000000;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240303150000;101410;40;8;60;1.200000;302.650000;295.850000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100210;mq;mq;-10;mq;296.950000;mq;307.450000;mq;mq;mq;3.000000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240303150000;99590;60;3;180;10.300000;260.850000;251.350000;41;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99030;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;16.500000;18.500000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240303180000;100760;280;3;280;3.000000;278.850000;275.150000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99880;mq;mq;1160;277.150000;mq;281.650000;mq;275.150000;mq;mq;4.300000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240303180000;100700;270;3;280;1.700000;279.350000;277.650000;89;28220;0;mq;mq;100;8;2250;mq;mq;mq;100130;mq;mq;1070;278.350000;mq;279.950000;mq;278.650000;mq;mq;2.300000;2.900000;-10;1;0.000000;mq;mq;0.000000;0.400000;2.400000;6.000000;20.900000;mq;mq;mq;mq;4;mq;2100;8;mq;2400;mq;mq;mq;mq;mq;mq;
07020;20240303180000;100740;190;3;260;6.100000;281.850000;277.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100630;mq;mq;1260;280.050000;mq;283.350000;mq;mq;mq;mq;8.000000;8.700000;-10;mq;mq;mq;mq;0.000000;1.000000;1.000000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240303180000;100870;270;3;290;1.100000;279.950000;277.050000;82;60000;0;mq;mq;mq;1;1250;mq;mq;mq;100050;mq;mq;1300;274.650000;mq;283.650000;mq;278.050000;mq;mq;1.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240303180000;100810;290;3;310;2.600000;279.250000;275.150000;75;58080;0;mq;mq;mq;4;6480;mq;mq;mq;98900;mq;mq;1220;274.950000;mq;282.550000;mq;277.550000;mq;mq;4.300000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;6480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240303180000;100650;270;3;310;4.900000;278.550000;277.150000;91;20000;0;mq;mq;100;8;1750;mq;mq;mq;99490;mq;mq;970;278.550000;mq;280.650000;mq;278.650000;mq;mq;7.600000;8.300000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;3.200000;8.000000;mq;mq;mq;mq;8;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240303180000;100930;180;2;250;4.300000;280.950000;276.650000;74;55280;0;mq;mq;75;6;800;mq;mq;mq;99740;mq;mq;1150;273.650000;mq;284.750000;mq;273.250000;mq;mq;6.700000;7.800000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;4.200000;mq;mq;mq;mq;4;mq;930;5;mq;1200;6;mq;1440;mq;mq;mq;
07117;20240303180000;100830;160;3;220;5.300000;281.450000;276.250000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100130;mq;mq;1180;277.150000;mq;284.350000;mq;mq;mq;mq;7.700000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.600000;9.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240303180000;100920;210;3;20;1.000000;281.550000;274.250000;60;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100470;mq;mq;1310;272.750000;mq;284.650000;mq;273.850000;mq;mq;1.800000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240303180000;100900;290;3;280;3.000000;279.150000;274.650000;73;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99130;mq;mq;1300;274.850000;mq;283.550000;mq;278.950000;mq;mq;4.200000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240303180000;100750;280;1;320;2.100000;280.150000;275.250000;71;20000;1;2;2;90;4;1250;38;22;11;99660;mq;mq;1170;278.250000;mq;283.050000;mq;mq;mq;mq;3.100000;6.500000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;4.200000;mq;mq;mq;mq;1;8;1200;4;4;6800;7;0;7500;mq;mq;mq;
07168;20240303180000;100740;280;3;300;2.300000;278.250000;277.250000;93;20000;51;mq;mq;100;2;1250;mq;mq;mq;99300;mq;mq;1050;278.250000;mq;279.350000;mq;278.550000;mq;mq;2.900000;4.000000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;1.700000;7.100000;11.400000;mq;mq;mq;mq;2;mq;1440;8;mq;1680;mq;mq;mq;mq;mq;mq;
07181;20240303180000;100440;360;2;300;7.300000;278.950000;277.150000;88;47840;0;mq;mq;100;8;250;mq;mq;mq;96260;mq;mq;350;278.950000;mq;286.550000;mq;276.950000;mq;mq;10.300000;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240303180000;100070;210;3;290;4.600000;284.650000;279.950000;73;15380;0;mq;mq;100;8;4620;mq;mq;mq;98280;mq;mq;-10;280.150000;mq;285.250000;mq;278.650000;mq;mq;6.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4620;8;mq;5160;mq;mq;mq;mq;mq;mq;
07207;20240303180000;101050;200;3;270;7.500000;282.550000;275.650000;62;25000;2;0;mq;10;1;800;31;20;10;100530;mq;mq;1320;278.450000;mq;285.050000;mq;mq;mq;mq;11.200000;12.700000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240303180000;100980;210;3;260;3.300000;281.150000;274.750000;64;55300;0;mq;mq;mq;0;mq;mq;mq;mq;100660;mq;mq;1360;272.750000;mq;284.650000;mq;278.050000;mq;mq;5.100000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240303180000;100900;270;3;290;2.900000;280.450000;275.550000;71;60000;0;mq;mq;mq;1;1250;mq;mq;mq;99540;mq;mq;1260;275.250000;mq;284.050000;mq;277.550000;mq;mq;5.400000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240303180000;100850;280;3;300;1.700000;280.250000;275.750000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98840;mq;mq;1170;277.950000;mq;281.550000;mq;278.950000;mq;mq;2.400000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240303180000;100530;310;3;330;6.700000;278.150000;275.150000;81;60000;0;mq;mq;100;8;800;mq;mq;mq;97870;mq;mq;640;278.150000;mq;282.150000;mq;279.250000;mq;mq;10.200000;14.100000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.400000;1.200000;mq;mq;mq;mq;1;mq;600;4;mq;1290;8;mq;1500;mq;8;mq;
07299;20240303180000;100130;300;3;260;5.900000;282.250000;278.950000;80;38510;0;mq;mq;mq;5;800;mq;mq;mq;96900;mq;mq;80;275.950000;mq;285.450000;mq;276.950000;mq;mq;9.200000;11.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;780;3;mq;960;5;mq;1230;mq;mq;mq;
07314;20240303180000;101090;200;3;300;6.900000;282.850000;276.150000;63;18000;1;0;mq;10;1;800;31;mq;mq;100810;mq;mq;1390;280.750000;mq;283.450000;mq;mq;mq;mq;10.400000;10.400000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240303180000;100990;270;3;300;2.800000;280.250000;274.750000;68;60000;0;mq;mq;mq;0;mq;mq;mq;mq;99530;mq;mq;1280;276.450000;mq;283.550000;mq;278.850000;mq;mq;4.000000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240303180000;100970;310;3;320;2.600000;279.050000;273.750000;69;57840;0;mq;mq;90;7;1750;mq;mq;mq;96150;mq;mq;1220;276.950000;mq;280.850000;mq;278.550000;mq;mq;4.800000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;7.900000;mq;mq;mq;mq;7;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240303180000;100850;370;3;350;2.500000;279.250000;274.350000;71;54450;0;mq;mq;100;1;800;mq;mq;mq;96880;mq;mq;1180;274.350000;mq;279.950000;mq;276.550000;mq;mq;4.000000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;13.900000;mq;mq;mq;mq;1;mq;930;7;mq;1680;8;mq;2880;mq;mq;mq;
07471;20240303180000;mq;340;3;320;5.700000;274.050000;272.550000;90;4940;71;mq;mq;100;8;450;mq;mq;mq;90960;92500;698;720;273.250000;mq;274.650000;mq;274.650000;mq;mq;9.900000;12.100000;-10;12;0.010000;mq;mq;0.200000;0.200000;0.600000;4.400000;12.700000;mq;mq;mq;mq;7;mq;480;7;mq;630;8;mq;870;mq;mq;mq;
07481;20240303180000;100690;370;2;310;7.600000;276.750000;275.550000;92;8000;61;6;6;100;8;450;37;mq;mq;97770;mq;mq;710;274.750000;mq;283.550000;mq;mq;mq;mq;11.700000;11.700000;-10;2;0.000000;0.000000;-60;2.000000;6.600000;11.600000;27.500000;27.500000;mq;mq;mq;mq;7;7;380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240303180000;101200;340;3;310;3.300000;281.550000;275.150000;64;56860;0;mq;mq;mq;1;1250;mq;mq;mq;100610;mq;mq;1420;277.950000;mq;285.050000;mq;277.150000;mq;mq;5.600000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.400000;2.600000;mq;mq;mq;mq;1;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240303180000;100980;340;3;310;3.200000;280.750000;273.750000;61;20000;0;mq;mq;mq;4;2250;mq;mq;mq;97840;mq;mq;1210;278.050000;mq;282.550000;mq;279.750000;mq;mq;8.300000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;13.500000;mq;mq;mq;mq;4;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240303180000;100620;350;1;320;11.200000;276.450000;273.150000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92230;mq;mq;700;272.950000;mq;276.550000;mq;273.350000;mq;mq;16.400000;18.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.400000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240303180000;100540;290;1;30;5.300000;275.550000;274.850000;95;19920;61;mq;mq;mq;mq;mq;mq;mq;mq;99630;mq;mq;450;274.650000;mq;282.550000;mq;277.250000;mq;mq;9.300000;11.000000;-10;mq;mq;mq;mq;-0.100000;2.600000;11.800000;29.500000;35.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240303180000;mq;110;1;40;8.300000;278.250000;273.850000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;89800;92500;631;-630;mq;277.150000;mq;282.650000;mq;mq;mq;15.200000;17.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.400000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240303180000;101270;300;3;290;3.600000;280.350000;276.350000;76;60000;0;mq;mq;mq;1;2250;mq;mq;mq;100550;mq;mq;1390;277.150000;mq;283.450000;mq;278.950000;mq;mq;4.900000;8.600000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.000000;6.800000;mq;mq;mq;mq;1;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240303180000;101360;250;3;260;4.000000;277.450000;273.550000;76;58590;0;mq;mq;mq;1;3480;mq;mq;mq;96950;mq;mq;1360;275.750000;mq;279.750000;mq;276.150000;mq;mq;6.600000;9.800000;-10;1;0.000000;mq;mq;0.200000;0.200000;3.000000;3.600000;11.900000;mq;mq;mq;mq;1;mq;3480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20240303180000;101250;380;1;290;4.800000;278.150000;274.950000;80;20000;0;mq;mq;100;8;800;mq;mq;mq;96260;mq;mq;1490;276.350000;mq;281.550000;mq;276.750000;mq;mq;8.600000;13.200000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;0.200000;1.800000;15.500000;mq;mq;mq;mq;6;mq;750;8;mq;960;mq;mq;mq;mq;mq;mq;
07630;20240303180000;101080;400;3;270;8.600000;279.650000;276.650000;81;60000;0;mq;mq;mq;4;1750;mq;mq;mq;99250;mq;mq;1440;mq;mq;mq;mq;mq;mq;mq;12.600000;14.800000;-10;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;1560;4;mq;1920;mq;mq;mq;mq;mq;mq;
07643;20240303180000;100380;350;3;10;2.100000;280.450000;276.650000;77;40000;61;mq;mq;100;mq;1250;mq;mq;mq;100280;mq;mq;mq;278.550000;mq;280.750000;mq;mq;mq;mq;mq;7.200000;-10;mq;0.000000;mq;mq;mq;4.000000;mq;43.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240303180000;99860;440;3;340;12.200000;280.350000;277.850000;84;51680;0;mq;mq;90;1;450;mq;mq;mq;99470;mq;mq;-430;280.150000;mq;284.850000;mq;279.650000;mq;mq;18.700000;21.400000;-10;1;0.000000;mq;mq;0.200000;0.200000;1.000000;10.500000;18.700000;mq;mq;mq;mq;1;mq;570;3;mq;4380;7;mq;5880;mq;mq;mq;
07690;20240303180000;99850;-40;5;350;5.200000;282.650000;280.250000;85;12000;80;8;6;90;7;450;39;mq;mq;99540;mq;mq;-940;282.550000;mq;286.550000;mq;282.950000;mq;mq;6.800000;10.900000;-10;0;0.000000;mq;mq;-0.100000;1.800000;17.000000;38.300000;57.700000;mq;mq;mq;mq;6;6;1000;3;9;560;mq;mq;mq;mq;mq;mq;
07747;20240303180000;100630;400;1;290;9.200000;282.150000;274.750000;60;60000;0;mq;mq;90;1;1250;mq;mq;mq;100100;mq;mq;1100;279.950000;mq;284.950000;mq;279.550000;mq;mq;15.700000;16.900000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;3.200000;mq;mq;mq;mq;1;mq;1200;6;mq;4800;7;mq;5340;mq;mq;mq;
07761;20240303180000;100250;70;3;260;9.400000;283.550000;279.650000;77;11440;0;mq;mq;100;5;450;mq;mq;mq;100140;mq;mq;-850;282.650000;mq;290.050000;mq;280.150000;mq;mq;15.100000;16.300000;-10;mq;0.000000;mq;mq;0.600000;2.200000;7.700000;10.300000;10.300000;mq;mq;mq;mq;1;mq;480;3;mq;1170;5;mq;1410;mq;8;mq;
07790;20240303180000;100040;110;3;240;1.300000;283.050000;278.850000;75;31650;0;mq;mq;100;2;450;mq;mq;mq;99900;mq;mq;-940;280.550000;mq;289.050000;mq;281.550000;mq;mq;2.200000;4.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;7.700000;11.500000;11.500000;mq;mq;mq;mq;2;mq;540;8;mq;4560;mq;mq;mq;mq;mq;mq;
61970;20240303180000;101030;80;3;130;1.200000;300.850000;297.450000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;-200;mq;298.850000;mq;305.850000;mq;mq;mq;mq;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;28.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240303180000;101190;100;1;160;4.100000;301.550000;298.350000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-110;mq;300.450000;mq;305.850000;mq;mq;mq;mq;6.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240303180000;101360;180;1;30;9.200000;301.550000;299.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;190;mq;299.750000;mq;304.050000;mq;mq;mq;mq;12.000000;-10;mq;mq;mq;mq;0.000000;2.000000;7.700000;11.000000;15.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240303180000;101620;140;3;130;6.300000;298.650000;297.650000;94;60000;0;mq;mq;75;1;1250;mq;mq;mq;101470;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;8.900000;16.800000;-10;mq;mq;mq;mq;11.200000;11.200000;11.200000;11.600000;11.800000;mq;mq;mq;mq;1;mq;1350;3;mq;2040;5;mq;4200;mq;9;mq;
61996;20240303180000;102140;10;0;280;8.300000;290.350000;286.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101790;mq;mq;380;mq;287.450000;mq;294.850000;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240303180000;100990;180;1;300;3.500000;281.350000;276.350000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99220;mq;mq;-30;mq;280.150000;mq;288.450000;mq;mq;mq;mq;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;12.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240303180000;98590;140;2;280;12.900000;280.950000;274.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98230;mq;mq;mq;mq;mq;291.250000;mq;mq;mq;mq;mq;21.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240303180000;100980;110;1;150;3.700000;302.150000;296.150000;70;20000;0;mq;mq;mq;1;800;mq;mq;mq;100900;mq;mq;-260;mq;mq;mq;mq;mq;mq;mq;5.700000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;1;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20240303180000;102860;-180;7;240;8.000000;276.250000;274.950000;91;8620;0;mq;mq;100;1;250;mq;mq;mq;102770;mq;mq;-400;274.050000;mq;276.450000;mq;273.250000;mq;mq;10.100000;12.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;240;8;mq;2520;mq;mq;mq;mq;mq;mq;
78890;20240303180000;101520;180;8;70;9.400000;301.750000;295.050000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;-40;mq;296.150000;mq;302.550000;mq;mq;mq;mq;12.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;3.800000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240303180000;101620;210;7;60;10.100000;301.650000;293.950000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-110;mq;297.650000;mq;301.950000;mq;mq;mq;14.500000;16.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240303180000;101540;-200;8;60;6.500000;300.850000;294.450000;68;52240;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.600000;3.400000;7.000000;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240303180000;101500;200;8;90;6.400000;300.650000;295.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-20;mq;297.850000;mq;301.550000;mq;mq;mq;8.300000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240303180000;101450;-210;7;120;6.600000;301.550000;295.350000;69;56230;0;mq;mq;90;6;800;mq;mq;mq;101360;mq;mq;-10;296.150000;mq;303.650000;mq;mq;mq;mq;9.200000;13.000000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;1.100000;4.100000;mq;mq;mq;mq;2;mq;870;3;mq;1020;6;mq;1380;mq;mq;mq;
81401;20240303180000;101130;230;8;20;1.600000;304.850000;296.450000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;40;mq;295.750000;mq;307.050000;mq;mq;mq;5.300000;6.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240303180000;101130;-280;6;360;4.800000;303.850000;296.750000;66;44490;0;mq;mq;mq;1;800;mq;mq;mq;101040;mq;mq;-30;mq;mq;mq;mq;295.750000;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;2.400000;mq;mq;mq;mq;1;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20240303180000;101110;170;6;50;2.500000;298.950000;297.550000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-40;mq;297.450000;mq;304.550000;mq;mq;mq;4.900000;4.900000;-10;mq;mq;mq;mq;7.800000;8.400000;8.400000;8.400000;8.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240303180000;101140;270;8;50;1.700000;302.650000;298.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;90;mq;296.950000;mq;307.150000;mq;mq;mq;3.800000;5.600000;-10;mq;mq;mq;mq;1.000000;1.200000;1.200000;1.200000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240303180000;99610;20;1;180;14.900000;258.650000;249.050000;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99050;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;22.600000;23.700000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240303210000;100970;200;3;210;0.900000;276.950000;274.650000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100080;mq;mq;1260;mq;mq;mq;mq;273.250000;mq;mq;2.000000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240303210000;100890;180;1;240;1.900000;278.350000;277.450000;94;12430;0;mq;mq;100;1;800;mq;mq;mq;100310;mq;mq;1190;mq;mq;mq;mq;277.250000;mq;mq;2.700000;2.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.400000;5.600000;12.800000;mq;mq;mq;mq;1;mq;840;8;mq;2640;mq;mq;mq;mq;mq;mq;
07020;20240303210000;100890;150;1;230;7.900000;281.650000;277.650000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;1250;mq;mq;mq;mq;mq;mq;mq;11.000000;11.700000;-10;mq;mq;mq;mq;0.200000;0.200000;1.200000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240303210000;101080;200;2;230;3.200000;276.250000;274.450000;88;30960;0;mq;mq;mq;3;1750;mq;mq;mq;100250;mq;mq;1330;mq;mq;mq;mq;278.450000;mq;mq;4.300000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240303210000;101030;200;1;270;1.800000;277.050000;274.250000;82;31720;0;mq;mq;mq;0;mq;mq;mq;mq;99100;mq;mq;1290;mq;mq;mq;mq;278.050000;mq;mq;2.000000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240303210000;100870;220;1;310;3.100000;278.150000;276.950000;92;20000;0;mq;mq;100;2;800;mq;mq;mq;99710;mq;mq;1130;mq;mq;mq;mq;278.150000;mq;mq;4.600000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.000000;5.800000;mq;mq;mq;mq;2;mq;840;8;mq;1980;mq;mq;mq;mq;mq;mq;
